patient_image,center,gt_normal,gt_tumor,normal,tumor
data/train/patch_patient_099_node_4_x_25056_y_13088.png,4,1,0,1.0,1.5480120354667904e-19
data/train/patch_patient_004_node_4_x_9632_y_22176.png,0,1,0,0.9999999999994007,5.993452262265109e-13
data/train/patch_patient_092_node_1_x_33728_y_17152.png,4,1,0,1.0,2.9336225380483085e-20
data/train/patch_patient_012_node_0_x_4000_y_24832.png,0,0,1,1.0,4.629379887662609e-19
data/train/patch_patient_012_node_0_x_18848_y_26208.png,0,1,0,1.0,0.0
data/train/patch_patient_099_node_4_x_6464_y_8160.png,4,1,0,1.0,1.928460425093057e-17
data/train/patch_patient_099_node_4_x_19648_y_4032.png,4,0,1,0.9999999999999993,7.069131042899089e-16
data/train/patch_patient_099_node_4_x_10656_y_11872.png,4,1,0,0.0037581920623779297,0.9962418079376221
data/train/patch_patient_087_node_0_x_15456_y_13600.png,4,1,0,1.0,1.4649516788503512e-27
data/train/patch_patient_016_node_1_x_18400_y_21152.png,0,1,0,0.9999999999999997,3.0501301735580692e-16
data/train/patch_patient_092_node_1_x_30944_y_5952.png,4,1,0,1.0,1.2922485655472185e-19
data/train/patch_patient_099_node_4_x_23200_y_10752.png,4,1,0,1.0,9.567281392693275e-25
data/train/patch_patient_012_node_0_x_17056_y_16256.png,0,1,0,1.0,4.085100405061466e-27
data/train/patch_patient_012_node_0_x_6368_y_25376.png,0,0,1,1.0,1.239960077326114e-32
data/train/patch_patient_092_node_1_x_31808_y_17632.png,4,0,1,0.0,1.0
data/train/patch_patient_004_node_4_x_13184_y_27392.png,0,1,0,0.9999999999988914,1.1085212608952233e-12
data/train/patch_patient_096_node_0_x_23520_y_3040.png,4,1,0,1.0,6.7472833052736074e-18
data/train/patch_patient_089_node_3_x_26432_y_9120.png,4,1,0,0.9999999982306823,1.7693176923572196e-09
data/train/patch_patient_087_node_0_x_5216_y_7104.png,4,1,0,1.0,1.2533129414698002e-18
data/train/patch_patient_012_node_0_x_14752_y_28832.png,0,1,0,0.9999999999998702,1.2979240349587223e-13
data/train/patch_patient_016_node_1_x_16704_y_33312.png,0,1,0,1.0,6.413080003925645e-18
data/train/patch_patient_096_node_0_x_22528_y_6656.png,4,0,1,0.9999999999689859,3.101410447903241e-11
data/train/patch_patient_087_node_0_x_15104_y_12160.png,4,1,0,0.9999999113499598,8.865004019753542e-08
data/train/patch_patient_015_node_1_x_10336_y_37088.png,0,0,1,0.9355634972453117,0.06443650275468826
data/train/patch_patient_099_node_4_x_2912_y_8480.png,4,1,0,0.9931347914971411,0.006865208502858877
data/train/patch_patient_089_node_3_x_25632_y_4192.png,4,1,0,0.9999999999999861,1.3908121751721528e-14
data/train/patch_patient_017_node_1_x_15360_y_25440.png,0,1,0,1.0,1.3773935417895422e-25
data/train/patch_patient_009_node_1_x_8064_y_26080.png,0,1,0,0.9999999999951515,4.8485035430978485e-12
data/train/patch_patient_017_node_1_x_12000_y_32032.png,0,1,0,0.5774105787277222,0.42258942127227783
data/train/patch_patient_087_node_0_x_40192_y_4768.png,4,1,0,1.0,3.485257687886995e-24
data/train/patch_patient_096_node_0_x_36640_y_4160.png,4,0,1,0.9999999314589161,6.854108391962654e-08
data/train/patch_patient_009_node_1_x_15744_y_33792.png,0,1,0,1.0,4.5582627052796516e-29
data/train/patch_patient_015_node_1_x_5120_y_34240.png,0,1,0,1.0,1.0973964353817541e-24
data/train/patch_patient_015_node_1_x_12992_y_28256.png,0,1,0,1.0,4.86152527669575e-30
data/train/patch_patient_012_node_0_x_6560_y_27328.png,0,0,1,1.1920928955078125e-07,0.9999998807907104
data/train/patch_patient_004_node_4_x_9760_y_16640.png,0,1,0,1.0,2.269831607764756e-23
data/train/patch_patient_009_node_1_x_6976_y_26784.png,0,1,0,1.0,7.024893509323094e-28
data/train/patch_patient_009_node_1_x_9888_y_45952.png,0,1,0,1.0,1.592977024029703e-34
data/train/patch_patient_087_node_0_x_35744_y_5888.png,4,1,0,0.0,1.0
data/train/patch_patient_015_node_1_x_10080_y_36736.png,0,0,1,0.9999999996841427,3.158573125272568e-10
data/train/patch_patient_015_node_1_x_8736_y_36544.png,0,0,1,1.0,7.545889220797755e-24
data/train/patch_patient_016_node_1_x_16960_y_21056.png,0,1,0,1.0,4.969091008883605e-23
data/train/patch_patient_009_node_1_x_14720_y_40736.png,0,1,0,1.0,4.2749764383216674e-21
data/train/patch_patient_099_node_4_x_19136_y_4608.png,4,0,1,1.0,4.577887636037242e-20
data/train/patch_patient_099_node_4_x_20416_y_3104.png,4,0,1,0.9927479852922261,0.007252014707773924
data/train/patch_patient_099_node_4_x_19552_y_5184.png,4,0,1,6.0439109802246094e-05,0.9999395608901978
data/train/patch_patient_009_node_1_x_5664_y_30080.png,0,1,0,0.9999999999999999,1.136624247497685e-16
data/train/patch_patient_087_node_0_x_39200_y_5568.png,4,1,0,1.0,9.206279562313796e-32
data/train/patch_patient_099_node_4_x_19360_y_4640.png,4,0,1,0.0,1.0
data/train/patch_patient_009_node_1_x_14368_y_36352.png,0,1,0,0.9999999999999979,2.1124823827603327e-15
data/train/patch_patient_099_node_4_x_20160_y_2368.png,4,0,1,1.0,1.9913929749613226e-24
data/train/patch_patient_092_node_1_x_28576_y_21216.png,4,1,0,0.9999999999995328,4.671526295137174e-13
data/train/patch_patient_088_node_1_x_7200_y_4096.png,4,1,0,1.0,3.904630817915322e-23
data/train/patch_patient_099_node_4_x_18432_y_6464.png,4,1,0,0.0,1.0
data/train/patch_patient_099_node_4_x_19808_y_1504.png,4,0,1,0.9999999999999896,1.0395543882093725e-14
data/train/patch_patient_009_node_1_x_12416_y_35104.png,0,1,0,1.0,7.478275802684316e-35
data/train/patch_patient_088_node_1_x_14784_y_8704.png,4,1,0,0.0,1.0
data/train/patch_patient_087_node_0_x_31744_y_7136.png,4,1,0,0.9999626881835866,3.7311816413421184e-05
data/train/patch_patient_016_node_1_x_5696_y_28000.png,0,1,0,0.0,1.0
data/train/patch_patient_009_node_1_x_13152_y_28288.png,0,1,0,1.0,2.367434901144828e-26
data/train/patch_patient_009_node_1_x_2208_y_30752.png,0,1,0,1.0,0.0
data/train/patch_patient_099_node_4_x_19680_y_2112.png,4,0,1,1.0,8.733290835508464e-20
data/train/patch_patient_015_node_1_x_4960_y_36384.png,0,1,0,1.0,4.916042624740614e-20
data/train/patch_patient_099_node_4_x_20032_y_1888.png,4,0,1,0.9999999995730761,4.269239406440306e-10
data/train/patch_patient_015_node_1_x_9536_y_37472.png,0,0,1,1.0,3.2001180465418775e-25
data/train/patch_patient_099_node_4_x_19744_y_5152.png,4,0,1,0.9999999999999991,9.04963118703798e-16
data/train/patch_patient_099_node_4_x_22784_y_11712.png,4,1,0,1.0,6.205185018172297e-39
data/train/patch_patient_089_node_3_x_35392_y_8672.png,4,1,0,0.25084900856018066,0.7491509914398193
data/train/patch_patient_010_node_4_x_19040_y_16448.png,0,0,1,1.0,1.2231820855081411e-27
data/train/patch_patient_089_node_3_x_25664_y_896.png,4,1,0,1.0,1.2363893662986976e-32
data/train/patch_patient_099_node_4_x_20480_y_2944.png,4,0,1,0.0,1.0
data/train/patch_patient_099_node_4_x_20864_y_3808.png,4,0,1,0.9987369761802256,0.0012630238197743893
data/train/patch_patient_017_node_1_x_17760_y_19936.png,0,1,0,0.9999999999954725,4.527524622571777e-12
data/train/patch_patient_012_node_0_x_5024_y_26176.png,0,0,1,0.999992996221863,7.003778137004701e-06
data/train/patch_patient_088_node_1_x_11072_y_8992.png,4,1,0,0.00047397613525390625,0.9995260238647461
data/train/patch_patient_087_node_0_x_28352_y_6112.png,4,1,0,0.9999999999997751,2.2491656161225532e-13
data/train/patch_patient_004_node_4_x_9632_y_20864.png,0,1,0,0.0,1.0
data/train/patch_patient_099_node_4_x_23424_y_11968.png,4,1,0,0.9999999999681279,3.187208483246273e-11
data/train/patch_patient_016_node_1_x_12512_y_29216.png,0,1,0,1.0,2.447893333519495e-33
data/train/patch_patient_015_node_1_x_6368_y_37248.png,0,1,0,1.0,4.080640895108382e-22
data/train/patch_patient_088_node_1_x_30336_y_13984.png,4,1,0,1.0,1.109310225691782e-27
data/train/patch_patient_099_node_4_x_21120_y_3552.png,4,0,1,0.0,1.0
data/train/patch_patient_017_node_1_x_5696_y_13856.png,0,1,0,1.0,0.0
data/train/patch_patient_015_node_1_x_6656_y_33856.png,0,1,0,0.9999999999999993,6.329625222529578e-16
data/train/patch_patient_087_node_0_x_39968_y_5792.png,4,1,0,0.027527272701263428,0.9724727272987366
data/train/patch_patient_015_node_1_x_10752_y_36896.png,0,0,1,1.0,2.3196223746245215e-29
data/train/patch_patient_099_node_4_x_20768_y_5312.png,4,0,1,0.941037479788065,0.05896252021193504
data/train/patch_patient_015_node_1_x_8384_y_36320.png,0,0,1,1.0,1.910989952156754e-37
data/train/patch_patient_099_node_4_x_7136_y_7776.png,4,1,0,0.9999800081641297,1.999183587031439e-05
data/train/patch_patient_099_node_4_x_18976_y_2624.png,4,0,1,0.0,1.0
data/train/patch_patient_016_node_1_x_16512_y_27424.png,0,1,0,1.0,2.617185189252213e-18
data/train/patch_patient_088_node_1_x_10688_y_9216.png,4,1,0,0.3408184051513672,0.6591815948486328
data/train/patch_patient_087_node_0_x_31648_y_8896.png,4,1,0,1.0,7.894829567546584e-22
data/train/patch_patient_099_node_4_x_19552_y_3328.png,4,0,1,0.9991635259939358,0.0008364740060642362
data/train/patch_patient_087_node_0_x_16064_y_14784.png,4,1,0,0.9999999960509869,3.949013116510969e-09
data/train/patch_patient_087_node_0_x_16928_y_13408.png,4,1,0,1.0,2.0038049156500007e-18
data/train/patch_patient_012_node_0_x_4608_y_24576.png,0,0,1,1.0,2.3134826545347632e-35
data/train/patch_patient_088_node_1_x_6112_y_18464.png,4,1,0,0.7961358577013016,0.20386414229869843
data/train/patch_patient_015_node_1_x_9248_y_36128.png,0,0,1,0.9999782808245072,2.1719175492762588e-05
data/train/patch_patient_089_node_3_x_25600_y_5248.png,4,1,0,1.0,5.662654721182332e-18
data/train/patch_patient_087_node_0_x_32000_y_9696.png,4,1,0,1.0,5.03151908158626e-39
data/train/patch_patient_016_node_1_x_17600_y_19968.png,0,1,0,1.0,2.0263230258696943e-22
data/train/patch_patient_087_node_0_x_14880_y_14944.png,4,1,0,1.0,8.263275017669757e-21
data/train/patch_patient_012_node_0_x_6144_y_27360.png,0,0,1,0.0,1.0
data/train/patch_patient_087_node_0_x_27808_y_9248.png,4,1,0,1.0,4.5175449453876535e-38
data/train/patch_patient_015_node_1_x_6368_y_37312.png,0,1,0,0.9999999999969393,3.0606845183300813e-12
data/train/patch_patient_009_node_1_x_15872_y_41504.png,0,1,0,0.0,1.0
data/train/patch_patient_004_node_4_x_7808_y_27328.png,0,1,0,1.0,2.849415319045863e-18
data/train/patch_patient_087_node_0_x_15744_y_13664.png,4,1,0,1.0,4.296008380415577e-32
data/train/patch_patient_087_node_0_x_37952_y_14304.png,4,1,0,0.9999996129403428,3.870596572141949e-07
data/train/patch_patient_009_node_1_x_12608_y_36256.png,0,0,1,0.9585343822836876,0.04146561771631241
data/train/patch_patient_012_node_0_x_4704_y_26976.png,0,0,1,0.0,1.0
data/train/patch_patient_088_node_1_x_29600_y_13952.png,4,1,0,1.0,1.870261982427296e-17
data/train/patch_patient_099_node_4_x_6560_y_9376.png,4,1,0,0.0,1.0
data/train/patch_patient_015_node_1_x_8288_y_34944.png,0,1,0,0.9999999521335425,4.78664574643517e-08
data/train/patch_patient_012_node_0_x_3136_y_25408.png,0,0,1,0.01061403751373291,0.9893859624862671
data/train/patch_patient_099_node_4_x_18784_y_3424.png,4,0,1,0.3846440315246582,0.6153559684753418
data/train/patch_patient_016_node_1_x_15168_y_32736.png,0,1,0,1.0,1.6229592855709554e-26
data/train/patch_patient_012_node_0_x_3072_y_24736.png,0,0,1,1.0,2.0726330427773743e-17
data/train/patch_patient_010_node_4_x_10656_y_25536.png,0,1,0,0.9999999983529584,1.647041614205591e-09
data/train/patch_patient_099_node_4_x_9856_y_14400.png,4,1,0,1.0,2.73655848021169e-25
data/train/patch_patient_099_node_4_x_18784_y_4192.png,4,0,1,0.9999998875234226,1.1247657738522321e-07
data/train/patch_patient_099_node_4_x_20064_y_6272.png,4,1,0,0.9764293767511845,0.023570623248815536
data/train/patch_patient_009_node_1_x_8704_y_35168.png,0,1,0,1.1920928955078125e-07,0.9999998807907104
data/train/patch_patient_099_node_4_x_19552_y_1728.png,4,0,1,0.9999999999999998,2.570172453584017e-16
data/train/patch_patient_096_node_0_x_36000_y_7968.png,4,0,1,0.9999999999999998,1.7345539370384582e-16
data/train/patch_patient_099_node_4_x_21152_y_10432.png,4,1,0,1.0,9.027182251907372e-24
data/train/patch_patient_087_node_0_x_39872_y_5504.png,4,1,0,0.9989139040699229,0.0010860959300771356
data/train/patch_patient_089_node_3_x_22816_y_7392.png,4,1,0,1.0,3.998104078495695e-19
data/train/patch_patient_088_node_1_x_10560_y_8544.png,4,1,0,0.9999999144922,8.550779995175617e-08
data/train/patch_patient_099_node_4_x_19392_y_2720.png,4,0,1,0.999999999999968,3.1949032449577613e-14
data/train/patch_patient_004_node_4_x_8384_y_26368.png,0,1,0,1.0,2.9585987928487384e-32
data/train/patch_patient_099_node_4_x_12864_y_9472.png,4,1,0,0.9999827787432878,1.7221256712218747e-05
data/train/patch_patient_015_node_1_x_8384_y_31648.png,0,1,0,1.0,0.0
data/train/patch_patient_016_node_1_x_7296_y_33984.png,0,1,0,1.0,2.2114615386686832e-26
data/train/patch_patient_015_node_1_x_8640_y_37344.png,0,0,1,0.00036847591400146484,0.9996315240859985
data/train/patch_patient_087_node_0_x_8224_y_9600.png,4,1,0,0.0,1.0
data/train/patch_patient_015_node_1_x_10656_y_36608.png,0,0,1,1.0,1.5483482973022072e-27
data/train/patch_patient_099_node_4_x_21312_y_2560.png,4,0,1,1.0,1.3419398647338075e-24
data/train/patch_patient_099_node_4_x_20928_y_11232.png,4,1,0,1.0,3.5540179525111453e-28
data/train/patch_patient_004_node_4_x_6656_y_25312.png,0,1,0,1.0,0.0
data/train/patch_patient_015_node_1_x_10144_y_37408.png,0,0,1,0.9999999991530306,8.469693280055424e-10
data/train/patch_patient_099_node_4_x_24288_y_7936.png,4,1,0,1.0,1.8984635668272589e-22
data/train/patch_patient_087_node_0_x_8288_y_7872.png,4,1,0,0.9244817495346069,0.07551825046539307
data/train/patch_patient_012_node_0_x_6304_y_25600.png,0,0,1,0.9999868158702157,1.3184129784349352e-05
data/train/patch_patient_088_node_1_x_33280_y_12000.png,4,1,0,0.8686889261007309,0.1313110738992691
data/train/patch_patient_012_node_0_x_6112_y_27136.png,0,0,1,0.0,1.0
data/train/patch_patient_099_node_4_x_18656_y_5152.png,4,0,1,8.344650268554688e-07,0.9999991655349731
data/train/patch_patient_099_node_4_x_20576_y_2656.png,4,0,1,1.0,4.591732452895168e-23
data/train/patch_patient_099_node_4_x_23680_y_12000.png,4,1,0,0.9997998365870444,0.0002001634129555896
data/train/patch_patient_015_node_1_x_14048_y_30400.png,0,1,0,0.9954468002542853,0.0045531997457146645
data/train/patch_patient_004_node_4_x_15328_y_27520.png,0,1,0,0.8910873979330063,0.10891260206699371
data/train/patch_patient_012_node_0_x_5824_y_26240.png,0,0,1,0.3860970735549927,0.6139029264450073
data/train/patch_patient_012_node_0_x_4800_y_26720.png,0,0,1,0.9330413118004799,0.06695868819952011
data/train/patch_patient_015_node_1_x_8000_y_37248.png,0,0,1,0.9999999160303616,8.396963835366478e-08
data/train/patch_patient_088_node_1_x_10144_y_6528.png,4,1,0,0.9999999999948503,5.1497100854447364e-12
data/train/patch_patient_099_node_4_x_20192_y_3232.png,4,0,1,0.9999996071703663,3.928296337107895e-07
data/train/patch_patient_092_node_1_x_31808_y_17152.png,4,0,1,1.0,1.2212875690835205e-22
data/train/patch_patient_099_node_4_x_23648_y_8160.png,4,1,0,1.0,4.0251529586845585e-30
data/train/patch_patient_087_node_0_x_38624_y_14368.png,4,1,0,0.9999967101373386,3.289862661404186e-06
data/train/patch_patient_012_node_0_x_6560_y_25824.png,0,0,1,0.01137310266494751,0.9886268973350525
data/train/patch_patient_017_node_1_x_17792_y_20768.png,0,1,0,0.0,1.0
data/train/patch_patient_016_node_1_x_13920_y_31072.png,0,1,0,0.9999999856803097,1.4319690322395218e-08
data/train/patch_patient_088_node_1_x_29280_y_8160.png,4,1,0,0.0,1.0
data/train/patch_patient_009_node_1_x_14432_y_36896.png,0,1,0,0.3786652684211731,0.6213347315788269
data/train/patch_patient_088_node_1_x_28096_y_10336.png,4,1,0,0.6196397542953491,0.3803602457046509
data/train/patch_patient_087_node_0_x_16000_y_11520.png,4,1,0,0.999999516363232,4.836367679672549e-07
data/train/patch_patient_088_node_1_x_4960_y_18240.png,4,1,0,0.9999999999999999,5.990205753326081e-17
data/train/patch_patient_015_node_1_x_8768_y_36064.png,0,0,1,1.0,3.88253009079465e-23
data/train/patch_patient_009_node_1_x_11008_y_26208.png,0,1,0,1.0,4.977399923026117e-23
data/train/patch_patient_016_node_1_x_6208_y_31040.png,0,1,0,0.9999999924334144,7.566585580320861e-09
data/train/patch_patient_099_node_4_x_21888_y_12480.png,4,1,0,0.9883567271754146,0.011643272824585438
data/train/patch_patient_087_node_0_x_5952_y_6880.png,4,1,0,1.0,3.4655339681246246e-37
data/train/patch_patient_010_node_4_x_12544_y_15328.png,0,1,0,0.9999999935292649,6.470735058883292e-09
data/train/patch_patient_015_node_1_x_8832_y_36032.png,0,0,1,1.0,5.294051214736728e-23
data/train/patch_patient_092_node_1_x_25728_y_10880.png,4,1,0,0.9999999999999827,1.7264294987638824e-14
data/train/patch_patient_010_node_4_x_5984_y_19680.png,0,1,0,1.0,0.0
data/train/patch_patient_099_node_4_x_10272_y_18976.png,4,1,0,0.0,1.0
data/train/patch_patient_010_node_4_x_6560_y_23232.png,0,1,0,1.0,4.1460414748078686e-29
data/train/patch_patient_088_node_1_x_11680_y_14880.png,4,1,0,0.9999999999994388,5.612111253147645e-13
data/train/patch_patient_099_node_4_x_22880_y_17376.png,4,1,0,1.0,5.132113995215488e-29
data/train/patch_patient_087_node_0_x_26112_y_4960.png,4,1,0,0.9999999999999992,7.350480977263486e-16
data/train/patch_patient_099_node_4_x_19296_y_4992.png,4,0,1,0.9999791452573845,2.08547426154837e-05
data/train/patch_patient_087_node_0_x_11168_y_3936.png,4,1,0,0.0,1.0
data/train/patch_patient_099_node_4_x_20096_y_1344.png,4,0,1,0.9999999957261063,4.27389368340414e-09
data/train/patch_patient_088_node_1_x_20800_y_12768.png,4,1,0,0.9999999999929562,7.04385551622555e-12
data/train/patch_patient_092_node_1_x_31840_y_21280.png,4,1,0,0.9999131271251827,8.687287481734529e-05
data/train/patch_patient_099_node_4_x_20160_y_3936.png,4,0,1,0.999999999999798,2.0190714876931748e-13
data/train/patch_patient_015_node_1_x_8992_y_36384.png,0,0,1,0.9283284470438957,0.07167155295610428
data/train/patch_patient_088_node_1_x_10880_y_7520.png,4,1,0,1.0,8.486780026975152e-19
data/train/patch_patient_004_node_4_x_15552_y_20352.png,0,1,0,0.9999999976037788,2.3962212214456713e-09
data/train/patch_patient_092_node_1_x_34432_y_4224.png,4,1,0,0.9999999999977018,2.29820437853967e-12
data/train/patch_patient_099_node_4_x_26816_y_10688.png,4,1,0,1.0,3.7578544300448626e-31
data/train/patch_patient_099_node_4_x_16384_y_12160.png,4,1,0,0.999999977546862,2.245313801552129e-08
data/train/patch_patient_099_node_4_x_21760_y_9568.png,4,1,0,0.0,1.0
data/train/patch_patient_099_node_4_x_20448_y_3232.png,4,0,1,0.9999824392743903,1.7560725609655492e-05
data/train/patch_patient_010_node_4_x_8608_y_25248.png,0,1,0,0.9999903602092672,9.639790732762776e-06
data/train/patch_patient_016_node_1_x_7936_y_28192.png,0,1,0,0.9996642514306586,0.0003357485693413764
data/train/patch_patient_087_node_0_x_7872_y_8096.png,4,1,0,0.0,1.0
data/train/patch_patient_012_node_0_x_6112_y_26560.png,0,0,1,1.0,0.0
data/train/patch_patient_012_node_0_x_3584_y_23776.png,0,0,1,0.9999999999999993,6.272586553257066e-16
data/train/patch_patient_099_node_4_x_20224_y_1792.png,4,0,1,0.0,1.0
data/train/patch_patient_004_node_4_x_11488_y_19360.png,0,1,0,0.0,1.0
data/train/patch_patient_012_node_0_x_3712_y_25216.png,0,0,1,1.0,7.666907702585005e-33
data/train/patch_patient_089_node_3_x_25984_y_8000.png,4,1,0,1.0,1.1449674853139223e-22
data/train/patch_patient_092_node_1_x_24544_y_7264.png,4,1,0,0.9999687705821998,3.122941780020483e-05
data/train/patch_patient_087_node_0_x_13440_y_12512.png,4,1,0,0.9999999999560935,4.3906576291385946e-11
data/train/patch_patient_087_node_0_x_30400_y_8992.png,4,1,0,0.9999999769368468,2.306315316502605e-08
data/train/patch_patient_010_node_4_x_18336_y_16160.png,0,0,1,1.0,7.243850845293443e-21
data/train/patch_patient_096_node_0_x_22784_y_9824.png,4,0,1,0.9999999998903426,1.0965735958157197e-10
data/train/patch_patient_087_node_0_x_38368_y_14432.png,4,1,0,0.9999993995851924,6.004148076499405e-07
data/train/patch_patient_099_node_4_x_15488_y_13216.png,4,1,0,0.9999804481594765,1.9551840523490682e-05
data/train/patch_patient_012_node_0_x_2912_y_24928.png,0,0,1,1.0,3.257673523076077e-26
data/train/patch_patient_092_node_1_x_32800_y_18912.png,4,0,1,0.9999980314948971,1.9685051029227907e-06
data/train/patch_patient_010_node_4_x_20384_y_16352.png,0,1,0,0.9999999999999958,4.23871295728755e-15
data/train/patch_patient_015_node_1_x_8576_y_37696.png,0,0,1,1.1920928955078125e-07,0.9999998807907104
data/train/patch_patient_010_node_4_x_16800_y_17888.png,0,1,0,1.0,5.48381506587761e-38
data/train/patch_patient_010_node_4_x_18784_y_15744.png,0,0,1,0.9999999999542677,4.573230683035945e-11
data/train/patch_patient_088_node_1_x_28512_y_12448.png,4,1,0,1.0,2.0635133765239772e-17
data/train/patch_patient_004_node_4_x_11296_y_18688.png,0,1,0,0.9999999997255925,2.7440746896978396e-10
data/train/patch_patient_092_node_1_x_31424_y_17280.png,4,0,1,0.9999999983126935,1.6873065167288814e-09
data/train/patch_patient_099_node_4_x_20896_y_1952.png,4,0,1,1.0,1.0434126307887526e-28
data/train/patch_patient_004_node_4_x_9952_y_20320.png,0,1,0,0.9999999999920285,7.971494991876327e-12
data/train/patch_patient_087_node_0_x_38944_y_10816.png,4,1,0,0.9999999999999996,4.707655596117711e-16
data/train/patch_patient_099_node_4_x_20736_y_4480.png,4,0,1,0.9665693454444408,0.03343065455555916
data/train/patch_patient_092_node_1_x_28384_y_13152.png,4,1,0,0.9999999999934451,6.554821789517273e-12
data/train/patch_patient_099_node_4_x_5760_y_13184.png,4,1,0,1.0,4.0825250736032845e-22
data/train/patch_patient_099_node_4_x_13216_y_11456.png,4,1,0,0.9999999999999997,2.9113205317444026e-16
data/train/patch_patient_010_node_4_x_18592_y_16064.png,0,0,1,1.0,5.4634127879978036e-24
data/train/patch_patient_016_node_1_x_17664_y_17920.png,0,1,0,1.0,0.0
data/train/patch_patient_099_node_4_x_9792_y_14336.png,4,1,0,0.9999999980054444,1.9945556317679802e-09
data/train/patch_patient_009_node_1_x_17472_y_40704.png,0,1,0,0.9999746658031654,2.533419683459215e-05
data/train/patch_patient_088_node_1_x_29184_y_12384.png,4,1,0,0.9999999999954329,4.56716175295524e-12
data/train/patch_patient_099_node_4_x_19040_y_4096.png,4,0,1,0.9999999999999993,6.23104170477661e-16
data/train/patch_patient_016_node_1_x_20384_y_19424.png,0,1,0,1.0,0.0
data/train/patch_patient_099_node_4_x_19392_y_2848.png,4,0,1,0.9999999999860993,1.3900610697226146e-11
data/train/patch_patient_099_node_4_x_20576_y_3680.png,4,0,1,0.0,1.0
data/train/patch_patient_088_node_1_x_30048_y_13056.png,4,1,0,0.999999999999998,2.0110749630403374e-15
data/train/patch_patient_009_node_1_x_11168_y_25280.png,0,1,0,0.00027245283126831055,0.9997275471687317
data/train/patch_patient_099_node_4_x_15648_y_13760.png,4,1,0,1.0,8.490601084417264e-19
data/train/patch_patient_010_node_4_x_18816_y_16608.png,0,0,1,0.9999999999988661,1.1338333700747216e-12
data/train/patch_patient_010_node_4_x_16672_y_24512.png,0,0,1,1.0,0.0
data/train/patch_patient_017_node_1_x_11424_y_31200.png,0,1,0,1.0,4.243294255755857e-36
data/train/patch_patient_009_node_1_x_14368_y_42304.png,0,1,0,0.42659884691238403,0.573401153087616
data/train/patch_patient_017_node_1_x_16896_y_17216.png,0,1,0,0.9999999999997757,2.2431507335201467e-13
data/train/patch_patient_010_node_4_x_18752_y_16224.png,0,0,1,0.999999999999926,7.40579337221367e-14
data/train/patch_patient_099_node_4_x_6336_y_7936.png,4,1,0,0.0,1.0
data/train/patch_patient_015_node_1_x_9792_y_36672.png,0,0,1,0.9999999992873583,7.126417789216077e-10
data/train/patch_patient_089_node_3_x_33728_y_10880.png,4,1,0,0.9999999983074978,1.6925022494618247e-09
data/train/patch_patient_088_node_1_x_23840_y_10048.png,4,1,0,0.9999337973931688,6.62026068312116e-05
data/train/patch_patient_099_node_4_x_19104_y_6720.png,4,1,0,2.5033950805664062e-06,0.9999974966049194
data/train/patch_patient_089_node_3_x_18144_y_6848.png,4,1,0,0.9999999998500018,1.4999823605421625e-10
data/train/patch_patient_099_node_4_x_19424_y_3872.png,4,0,1,1.0,1.2608555103371826e-19
data/train/patch_patient_099_node_4_x_19616_y_2848.png,4,0,1,0.9999999308667782,6.913322181389958e-08
data/train/patch_patient_012_node_0_x_4320_y_25472.png,0,0,1,1.0,1.6595750277097145e-22
data/train/patch_patient_009_node_1_x_9088_y_33952.png,0,1,0,1.0,7.534836367395187e-26
data/train/patch_patient_087_node_0_x_39648_y_12352.png,4,1,0,0.9999999999688743,3.112563332074991e-11
data/train/patch_patient_099_node_4_x_20576_y_1824.png,4,0,1,0.8196891397237778,0.18031086027622223
data/train/patch_patient_088_node_1_x_16256_y_8960.png,4,1,0,1.0,2.797493449189808e-24
data/train/patch_patient_015_node_1_x_9824_y_36160.png,0,0,1,1.0,1.4323919929301387e-20
data/train/patch_patient_012_node_0_x_3680_y_25696.png,0,0,1,1.0,2.0936732178383167e-34
data/train/patch_patient_099_node_4_x_20288_y_1856.png,4,0,1,1.0,4.965841805673148e-19
data/train/patch_patient_016_node_1_x_17248_y_33504.png,0,1,0,1.0,1.596253352174241e-22
data/train/patch_patient_009_node_1_x_14432_y_41216.png,0,1,0,1.0,2.067356680956226e-26
data/train/patch_patient_015_node_1_x_11904_y_35040.png,0,1,0,0.7944151163101196,0.20558488368988037
data/train/patch_patient_099_node_4_x_18720_y_3712.png,4,0,1,1.0,3.9119366165307546e-23
data/train/patch_patient_099_node_4_x_21792_y_3616.png,4,0,1,1.0,1.7110558934847558e-20
data/train/patch_patient_099_node_4_x_20352_y_4416.png,4,0,1,0.3170124292373657,0.6829875707626343
data/train/patch_patient_004_node_4_x_11872_y_22656.png,0,1,0,3.5762786865234375e-07,0.9999996423721313
data/train/patch_patient_016_node_1_x_15008_y_33248.png,0,1,0,1.0,3.021418310128535e-26
data/train/patch_patient_012_node_0_x_13472_y_17728.png,0,1,0,1.0,7.56370690651962e-22
data/train/patch_patient_017_node_1_x_16352_y_25824.png,0,1,0,1.0,1.5346682483883546e-30
data/train/patch_patient_087_node_0_x_29696_y_7200.png,4,1,0,0.9999999999999957,4.366396397822558e-15
data/train/patch_patient_087_node_0_x_15520_y_12384.png,4,1,0,0.9999997832974259,2.167025741073303e-07
data/train/patch_patient_099_node_4_x_19296_y_2848.png,4,0,1,0.9999954619261189,4.538073881121818e-06
